product_id,gamein_customer_id,week,amount
52,4,40,1679
52,4,41,1518
52,4,42,1479
52,4,43,1366
52,4,44,1665
52,4,45,1176
52,4,46,1641
52,4,47,1548
52,4,48,1749
52,4,49,1272
52,4,50,1353
52,4,51,1683
52,4,52,1342
52,4,53,1293
52,4,54,1553
52,4,55,1680
52,4,56,1671
52,4,57,1647
52,4,58,1428
52,4,59,1647
52,4,60,1574
52,4,61,1496
52,4,62,1574
52,4,63,1625
52,4,64,1442
52,4,65,1512
52,4,66,1511
52,4,67,1378
52,4,68,1610
52,4,69,1149
52,4,70,1655
52,4,71,1333
52,4,72,1720
52,4,73,1723
52,4,74,1398
52,4,75,1446
52,4,76,1391
52,4,77,1430
52,4,78,1472
52,4,79,1778
52,4,80,1451
52,4,81,1612
52,4,82,1340
52,4,83,1538
52,4,84,1374
52,4,85,1709
52,4,86,1461
52,4,87,1148
52,4,88,1567
52,4,89,1602
52,4,90,1338
52,4,91,1302
52,4,92,1451
52,4,93,1354
52,4,94,1397
52,4,95,1264
52,4,96,1563
52,4,97,1553
52,4,98,1296
52,4,99,1661
52,4,100,1799
61,4,1,720
61,4,2,1095
61,4,3,942
61,4,4,963
61,4,5,1046
61,4,6,822
61,4,7,1021
61,4,8,1063
61,4,9,968
61,4,10,950
61,4,11,880
61,4,12,1116
61,4,13,998
61,4,14,858
61,4,15,876
61,4,16,1125
61,4,17,1062
61,4,18,1045
61,4,19,1114
61,4,20,1000
61,4,21,1004
61,4,22,1022
61,4,23,857
61,4,24,1080
61,4,25,1085
61,4,26,1072
61,4,27,1218
61,4,28,876
61,4,29,1017
61,4,30,1051
61,4,31,963
61,4,32,834
61,4,33,1201
61,4,34,1014
61,4,35,867
61,4,36,861
61,4,37,1025
61,4,38,926
61,4,39,958
61,4,40,1119
61,4,41,1012
61,4,42,986
61,4,43,911
61,4,44,1110
61,4,45,784
61,4,46,1094
61,4,47,1032
61,4,48,1166
61,4,49,848
61,4,50,902
61,4,51,1122
61,4,52,894
61,4,53,862
61,4,54,1035
61,4,55,1120
61,4,56,1114
61,4,57,1098
61,4,58,952
61,4,59,1098
61,4,60,1049
61,4,61,997
61,4,62,1049
61,4,63,1083
61,4,64,961
61,4,65,1008
61,4,66,1007
61,4,67,918
61,4,68,1074
61,4,69,766
61,4,70,1103
61,4,71,889
61,4,72,1146
61,4,73,1148
61,4,74,932
61,4,75,964
61,4,76,927
61,4,77,954
61,4,78,982
61,4,79,1185
61,4,80,968
61,4,81,1074
61,4,82,893
61,4,83,1026
61,4,84,916
61,4,85,1139
61,4,86,974
61,4,87,765
61,4,88,1044
61,4,89,1068
61,4,90,892
61,4,91,868
61,4,92,967
61,4,93,903
61,4,94,931
61,4,95,842
61,4,96,1042
61,4,97,1036
61,4,98,864
61,4,99,1107
61,4,100,1200
55,4,1,720
55,4,2,1095
55,4,3,942
55,4,4,963
55,4,5,1046
55,4,6,822
55,4,7,1021
55,4,8,1063
55,4,9,968
55,4,10,950
55,4,11,880
55,4,12,1116
55,4,13,998
55,4,14,858
55,4,15,876
55,4,16,1125
55,4,17,1062
55,4,18,1045
55,4,19,1114
55,4,20,1000
55,4,21,1004
55,4,22,1022
55,4,23,857
55,4,24,1080
55,4,25,1085
55,4,26,1072
55,4,27,1218
55,4,28,876
55,4,29,1017
55,4,30,1051
55,4,31,963
55,4,32,834
55,4,33,1201
55,4,34,1014
55,4,35,867
55,4,36,861
55,4,37,1025
55,4,38,926
55,4,39,958
55,4,40,1119
55,4,41,1012
55,4,42,986
55,4,43,911
55,4,44,1110
55,4,45,784
55,4,46,1094
55,4,47,1032
55,4,48,1166
55,4,49,848
55,4,50,902
55,4,51,1122
55,4,52,894
55,4,53,862
55,4,54,1035
55,4,55,1120
55,4,56,1114
55,4,57,1098
55,4,58,952
55,4,59,1098
55,4,60,1049
55,4,61,997
55,4,62,1049
55,4,63,1083
55,4,64,961
55,4,65,1008
55,4,66,1007
55,4,67,918
55,4,68,1074
55,4,69,766
55,4,70,1103
55,4,71,889
55,4,72,1146
55,4,73,1148
55,4,74,932
55,4,75,964
55,4,76,927
55,4,77,954
55,4,78,982
55,4,79,1185
55,4,80,968
55,4,81,1074
55,4,82,893
55,4,83,1026
55,4,84,916
55,4,85,1139
55,4,86,974
55,4,87,765
55,4,88,1044
55,4,89,1068
55,4,90,892
55,4,91,868
55,4,92,967
55,4,93,903
55,4,94,931
55,4,95,842
55,4,96,1042
55,4,97,1036
55,4,98,864
55,4,99,1107
55,4,100,1200
64,4,1,720
64,4,2,1095
64,4,3,942
64,4,4,963
64,4,5,1046
64,4,6,822
64,4,7,1021
64,4,8,1063
64,4,9,968
64,4,10,950
64,4,11,880
64,4,12,1116
64,4,13,998
64,4,14,858
64,4,15,876
64,4,16,1125
64,4,17,1062
64,4,18,1045
64,4,19,1114
64,4,20,1000
64,4,21,1004
64,4,22,1022
64,4,23,857
64,4,24,1080
64,4,25,1085
64,4,26,1072
64,4,27,1218
64,4,28,876
64,4,29,1017
64,4,30,1051
64,4,31,963
64,4,32,834
64,4,33,1201
64,4,34,1014
64,4,35,867
64,4,36,861
64,4,37,1025
64,4,38,926
64,4,39,958
64,4,40,1119
64,4,41,1012
64,4,42,986
64,4,43,911
64,4,44,1110
64,4,45,784
64,4,46,1094
64,4,47,1032
64,4,48,1166
64,4,49,848
64,4,50,902
64,4,51,1122
64,4,52,894
64,4,53,862
64,4,54,1035
64,4,55,1120
64,4,56,1114
64,4,57,1098
64,4,58,952
64,4,59,1098
64,4,60,1049
64,4,61,997
64,4,62,1049
64,4,63,1083
64,4,64,961
64,4,65,1008
64,4,66,1007
64,4,67,918
64,4,68,1074
64,4,69,766
64,4,70,1103
64,4,71,889
64,4,72,1146
64,4,73,1148
64,4,74,932
64,4,75,964
64,4,76,927
64,4,77,954
64,4,78,982
64,4,79,1185
64,4,80,968
64,4,81,1074
64,4,82,893
64,4,83,1026
64,4,84,916
64,4,85,1139
64,4,86,974
64,4,87,765
64,4,88,1044
64,4,89,1068
64,4,90,892
64,4,91,868
64,4,92,967
64,4,93,903
64,4,94,931
64,4,95,842
64,4,96,1042
64,4,97,1036
64,4,98,864
64,4,99,1107
64,4,100,1200
40,5,1,1440
40,5,2,2189
40,5,3,1884
40,5,4,1926
40,5,5,2092
40,5,6,1644
40,5,7,2043
40,5,8,2125
40,5,9,1935
40,5,10,1899
40,5,11,1760
40,5,12,2231
40,5,13,1997
40,5,14,1716
40,5,15,1753
40,5,16,2249
40,5,17,2123
40,5,18,2090
40,5,19,2229
40,5,20,1999
40,5,21,2009
40,5,22,2044
40,5,23,1713
40,5,24,2160
40,5,25,2170
40,5,26,2145
40,5,27,2436
40,5,28,1752
40,5,29,2033
40,5,30,2102
40,5,31,1927
40,5,32,1668
40,5,33,2402
40,5,34,2028
40,5,35,1733
40,5,36,1722
40,5,37,2050
40,5,38,1852
40,5,39,1916
40,5,40,2238
40,5,41,2024
40,5,42,1972
40,5,43,1821
40,5,44,2219
40,5,45,1568
40,5,46,2188
40,5,47,2063
40,5,48,2333
40,5,49,1696
40,5,50,1804
40,5,51,2244
40,5,52,1789
40,5,53,1723
40,5,54,2070
40,5,55,2240
40,5,56,2228
40,5,57,2196
40,5,58,1904
40,5,59,2196
40,5,60,2099
40,5,61,1994
40,5,62,2098
40,5,63,2167
40,5,64,1923
40,5,65,2017
40,5,66,2014
40,5,67,1837
40,5,68,2147
40,5,69,1532
40,5,70,2206
40,5,71,1778
40,5,72,2293
40,5,73,2297
40,5,74,1864
40,5,75,1927
40,5,76,1855
40,5,77,1907
40,5,78,1963
40,5,79,2370
40,5,80,1935
40,5,81,2149
40,5,82,1786
40,5,83,2051
40,5,84,1832
40,5,85,2279
40,5,86,1948
40,5,87,1531
40,5,88,2089
40,5,89,2136
40,5,90,1784
40,5,91,1736
40,5,92,1935
40,5,93,1806
40,5,94,1862
40,5,95,1685
40,5,96,2084
40,5,97,2071
40,5,98,1728
40,5,99,2215
40,5,100,2399
41,5,1,720
41,5,2,1095
41,5,3,942
41,5,4,963
41,5,5,1046
41,5,6,822
41,5,7,1021
41,5,8,1063
41,5,9,968
41,5,10,950
41,5,11,880
41,5,12,1116
41,5,13,998
41,5,14,858
41,5,15,876
41,5,16,1125
41,5,17,1062
41,5,18,1045
41,5,19,1114
41,5,20,1000
41,5,21,1004
41,5,22,1022
41,5,23,857
41,5,24,1080
41,5,25,1085
41,5,26,1072
41,5,27,1218
41,5,28,876
41,5,29,1017
41,5,30,1051
41,5,31,963
41,5,32,834
41,5,33,1201
41,5,34,1014
41,5,35,867
41,5,36,861
41,5,37,1025
41,5,38,926
41,5,39,958
41,5,40,1119
41,5,41,1012
41,5,42,986
41,5,43,911
41,5,44,1110
41,5,45,784
41,5,46,1094
41,5,47,1032
41,5,48,1166
41,5,49,848
41,5,50,902
41,5,51,1122
41,5,52,894
41,5,53,862
41,5,54,1035
41,5,55,1120
41,5,56,1114
41,5,57,1098
41,5,58,952
41,5,59,1098
41,5,60,1049
41,5,61,997
41,5,62,1049
41,5,63,1083
41,5,64,961
41,5,65,1008
41,5,66,1007
41,5,67,918
41,5,68,1074
41,5,69,766
41,5,70,1103
41,5,71,889
41,5,72,1146
41,5,73,1148
41,5,74,932
41,5,75,964
41,5,76,927
41,5,77,954
41,5,78,982
41,5,79,1185
41,5,80,968
41,5,81,1074
41,5,82,893
41,5,83,1026
41,5,84,916
41,5,85,1139
41,5,86,974
41,5,87,765
41,5,88,1044
41,5,89,1068
41,5,90,892
41,5,91,868
41,5,92,967
41,5,93,903
41,5,94,931
41,5,95,842
41,5,96,1042
41,5,97,1036
41,5,98,864
41,5,99,1107
41,5,100,1200
42,5,1,3601
42,5,2,5473
42,5,3,4709
42,5,4,4815
42,5,5,5230
42,5,6,4111
42,5,7,5107
42,5,8,5313
42,5,9,4839
42,5,10,4748
42,5,11,4401
42,5,12,5579
42,5,13,4992
42,5,14,4290
42,5,15,4382
42,5,16,5623
42,5,17,5308
42,5,18,5226
42,5,19,5572
42,5,20,4999
42,5,21,5022
42,5,22,5110
42,5,23,4283
42,5,24,5399
42,5,25,5425
42,5,26,5362
42,5,27,6091
42,5,28,4380
42,5,29,5083
42,5,30,5254
42,5,31,4816
42,5,32,4171
42,5,33,6004
42,5,34,5070
42,5,35,4333
42,5,36,4305
42,5,37,5125
42,5,38,4631
42,5,39,4789
42,5,40,5596
42,5,41,5059
42,5,42,4930
42,5,43,4553
42,5,44,5549
42,5,45,3921
42,5,46,5470
42,5,47,5158
42,5,48,5832
42,5,49,4240
42,5,50,4511
42,5,51,5609
42,5,52,4472
42,5,53,4309
42,5,54,5176
42,5,55,5601
42,5,56,5569
42,5,57,5489
42,5,58,4759
42,5,59,5491
42,5,60,5247
42,5,61,4985
42,5,62,5246
42,5,63,5416
42,5,64,4807
42,5,65,5042
42,5,66,5036
42,5,67,4592
42,5,68,5368
42,5,69,3831
42,5,70,5515
42,5,71,4445
42,5,72,5732
42,5,73,5742
42,5,74,4660
42,5,75,4818
42,5,76,4636
42,5,77,4768
42,5,78,4908
42,5,79,5926
42,5,80,4838
42,5,81,5372
42,5,82,4466
42,5,83,5128
42,5,84,4580
42,5,85,5697
42,5,86,4871
42,5,87,3826
42,5,88,5222
42,5,89,5341
42,5,90,4459
42,5,91,4339
42,5,92,4837
42,5,93,4515
42,5,94,4656
42,5,95,4212
42,5,96,5211
42,5,97,5178
42,5,98,4320
42,5,99,5537
42,5,100,5998
46,5,1,360
46,5,2,547
46,5,3,471
46,5,4,481
46,5,5,523
46,5,6,411
46,5,7,511
46,5,8,531
46,5,9,484
46,5,10,475
46,5,11,440
46,5,12,558
46,5,13,499
46,5,14,429
46,5,15,438
46,5,16,562
46,5,17,531
46,5,18,523
46,5,19,557
46,5,20,500
46,5,21,502
46,5,22,511
46,5,23,428
46,5,24,540
46,5,25,543
46,5,26,536
46,5,27,609
46,5,28,438
46,5,29,508
46,5,30,525
46,5,31,482
46,5,32,417
46,5,33,600
46,5,34,507
46,5,35,433
46,5,36,430
46,5,37,513
46,5,38,463
46,5,39,479
46,5,40,560
46,5,41,506
46,5,42,493
46,5,43,455
46,5,44,555
46,5,45,392
46,5,46,547
46,5,47,516
46,5,48,583
46,5,49,424
46,5,50,451
46,5,51,561
46,5,52,447
46,5,53,431
46,5,54,518
46,5,55,560
46,5,56,557
46,5,57,549
46,5,58,476
46,5,59,549
46,5,60,525
46,5,61,499
46,5,62,525
46,5,63,542
46,5,64,481
46,5,65,504
46,5,66,504
46,5,67,459
46,5,68,537
46,5,69,383
46,5,70,552
46,5,71,444
46,5,72,573
46,5,73,574
46,5,74,466
46,5,75,482
46,5,76,464
46,5,77,477
46,5,78,491
46,5,79,593
46,5,80,484
46,5,81,537
46,5,82,447
46,5,83,513
46,5,84,458
46,5,85,570
46,5,86,487
46,5,87,383
46,5,88,522
46,5,89,534
46,5,90,446
46,5,91,434
46,5,92,484
46,5,93,451
46,5,94,466
46,5,95,421
46,5,96,521
46,5,97,518
46,5,98,432
46,5,99,554
46,5,100,600
47,5,1,1080
47,5,2,1642
47,5,3,1413
47,5,4,1444
47,5,5,1569
47,5,6,1233
47,5,7,1532
47,5,8,1594
47,5,9,1452
47,5,10,1425
47,5,11,1320
47,5,12,1674
47,5,13,1498
47,5,14,1287
47,5,15,1315
47,5,16,1687
47,5,17,1592
47,5,18,1568
47,5,19,1672
47,5,20,1500
47,5,21,1507
47,5,22,1533
47,5,23,1285
47,5,24,1620
47,5,25,1628
47,5,26,1608
47,5,27,1827
47,5,28,1314
47,5,29,1525
47,5,30,1576
47,5,31,1445
47,5,32,1251
47,5,33,1801
47,5,34,1521
47,5,35,1300
47,5,36,1291
47,5,37,1538
47,5,38,1389
47,5,39,1437
47,5,40,1679
47,5,41,1518
47,5,42,1479
47,5,43,1366
47,5,44,1665
47,5,45,1176
47,5,46,1641
47,5,47,1548
47,5,48,1749
47,5,49,1272
47,5,50,1353
47,5,51,1683
47,5,52,1342
47,5,53,1293
47,5,54,1553
47,5,55,1680
47,5,56,1671
47,5,57,1647
47,5,58,1428
47,5,59,1647
47,5,60,1574
47,5,61,1496
47,5,62,1574
47,5,63,1625
47,5,64,1442
47,5,65,1512
47,5,66,1511
47,5,67,1378
47,5,68,1610
47,5,69,1149
47,5,70,1655
47,5,71,1333
47,5,72,1720
47,5,73,1723
47,5,74,1398
47,5,75,1446
47,5,76,1391
47,5,77,1430
47,5,78,1472
47,5,79,1778
47,5,80,1451
47,5,81,1612
47,5,82,1340
47,5,83,1538
47,5,84,1374
47,5,85,1709
47,5,86,1461
47,5,87,1148
47,5,88,1567
47,5,89,1602
47,5,90,1338
47,5,91,1302
47,5,92,1451
47,5,93,1354
47,5,94,1397
47,5,95,1264
47,5,96,1563
47,5,97,1553
47,5,98,1296
47,5,99,1661
47,5,100,1799
58,5,1,360
58,5,2,547
58,5,3,471
58,5,4,481
58,5,5,523
58,5,6,411
58,5,7,511
58,5,8,531
58,5,9,484
58,5,10,475
58,5,11,440
58,5,12,558
58,5,13,499
58,5,14,429
58,5,15,438
58,5,16,562
58,5,17,531
58,5,18,523
58,5,19,557
58,5,20,500
58,5,21,502
58,5,22,511
58,5,23,428
58,5,24,540
58,5,25,543
58,5,26,536
58,5,27,609
58,5,28,438
58,5,29,508
58,5,30,525
58,5,31,482
58,5,32,417
58,5,33,600
58,5,34,507
58,5,35,433
58,5,36,430
58,5,37,513
58,5,38,463
58,5,39,479
58,5,40,560
58,5,41,506
58,5,42,493
58,5,43,455
58,5,44,555
58,5,45,392
58,5,46,547
58,5,47,516
58,5,48,583
58,5,49,424
58,5,50,451
58,5,51,561
58,5,52,447
58,5,53,431
58,5,54,518
58,5,55,560
58,5,56,557
58,5,57,549
58,5,58,476
58,5,59,549
58,5,60,525
58,5,61,499
58,5,62,525
58,5,63,542
58,5,64,481
58,5,65,504
58,5,66,504
58,5,67,459
58,5,68,537
58,5,69,383
58,5,70,552
58,5,71,444
58,5,72,573
58,5,73,574
58,5,74,466
58,5,75,482
58,5,76,464
58,5,77,477
58,5,78,491
58,5,79,593
58,5,80,484
58,5,81,537
58,5,82,447
58,5,83,513
58,5,84,458
58,5,85,570
58,5,86,487
58,5,87,383
58,5,88,522
58,5,89,534
58,5,90,446
58,5,91,434
58,5,92,484
58,5,93,451
58,5,94,466
58,5,95,421
58,5,96,521
58,5,97,518
58,5,98,432
58,5,99,554
58,5,100,600
52,5,1,1080
52,5,2,1642
52,5,3,1413
52,5,4,1444
52,5,5,1569
52,5,6,1233
52,5,7,1532
52,5,8,1594
52,5,9,1452
52,5,10,1425
52,5,11,1320
52,5,12,1674
52,5,13,1498
52,5,14,1287
52,5,15,1315
52,5,16,1687
52,5,17,1592
52,5,18,1568
52,5,19,1672
52,5,20,1500
52,5,21,1507
52,5,22,1533
52,5,23,1285
52,5,24,1620
52,5,25,1628
52,5,26,1608
52,5,27,1827
52,5,28,1314
52,5,29,1525
52,5,30,1576
52,5,31,1445
52,5,32,1251
52,5,33,1801
52,5,34,1521
52,5,35,1300
52,5,36,1291
52,5,37,1538
52,5,38,1389
52,5,39,1437
52,5,40,1679
52,5,41,1518
52,5,42,1479
52,5,43,1366
52,5,44,1665
52,5,45,1176
52,5,46,1641
52,5,47,1548
52,5,48,1749
52,5,49,1272
52,5,50,1353
52,5,51,1683
52,5,52,1342
52,5,53,1293
52,5,54,1553
52,5,55,1680
52,5,56,1671
52,5,57,1647
52,5,58,1428
52,5,59,1647
52,5,60,1574
52,5,61,1496
52,5,62,1574
52,5,63,1625
52,5,64,1442
52,5,65,1512
52,5,66,1511
52,5,67,1378
52,5,68,1610
52,5,69,1149
52,5,70,1655
52,5,71,1333
52,5,72,1720
52,5,73,1723
52,5,74,1398
52,5,75,1446
52,5,76,1391
52,5,77,1430
52,5,78,1472
52,5,79,1778
52,5,80,1451
52,5,81,1612
52,5,82,1340
52,5,83,1538
52,5,84,1374
52,5,85,1709
52,5,86,1461
52,5,87,1148
52,5,88,1567
52,5,89,1602
52,5,90,1338
52,5,91,1302
52,5,92,1451
52,5,93,1354
52,5,94,1397
52,5,95,1264
52,5,96,1563
52,5,97,1553
52,5,98,1296
52,5,99,1661
52,5,100,1799
61,5,1,720
61,5,2,1095
61,5,3,942
61,5,4,963
61,5,5,1046
61,5,6,822
61,5,7,1021
61,5,8,1063
61,5,9,968
61,5,10,950
61,5,11,880
61,5,12,1116
61,5,13,998
61,5,14,858
61,5,15,876
61,5,16,1125
61,5,17,1062
61,5,18,1045
61,5,19,1114
61,5,20,1000
61,5,21,1004
61,5,22,1022
61,5,23,857
61,5,24,1080
61,5,25,1085
61,5,26,1072
61,5,27,1218
61,5,28,876
61,5,29,1017
61,5,30,1051
61,5,31,963
61,5,32,834
61,5,33,1201
61,5,34,1014
61,5,35,867
61,5,36,861
61,5,37,1025
61,5,38,926
61,5,39,958
61,5,40,1119
61,5,41,1012
61,5,42,986
61,5,43,911
61,5,44,1110
61,5,45,784
61,5,46,1094
61,5,47,1032
61,5,48,1166
61,5,49,848
61,5,50,902
61,5,51,1122
61,5,52,894
61,5,53,862
61,5,54,1035
61,5,55,1120
61,5,56,1114
61,5,57,1098
61,5,58,952
61,5,59,1098
61,5,60,1049
61,5,61,997
61,5,62,1049
61,5,63,1083
61,5,64,961
61,5,65,1008
61,5,66,1007
61,5,67,918
61,5,68,1074
61,5,69,766
61,5,70,1103
61,5,71,889
61,5,72,1146
61,5,73,1148
61,5,74,932
61,5,75,964
61,5,76,927
61,5,77,954
61,5,78,982
61,5,79,1185
61,5,80,968
61,5,81,1074
61,5,82,893
61,5,83,1026
61,5,84,916
61,5,85,1139
61,5,86,974
61,5,87,765
61,5,88,1044
61,5,89,1068
61,5,90,892
61,5,91,868
61,5,92,967
61,5,93,903
61,5,94,931
61,5,95,842
61,5,96,1042
61,5,97,1036
61,5,98,864
61,5,99,1107
61,5,100,1200
55,5,1,720
55,5,2,1095
55,5,3,942
55,5,4,963
55,5,5,1046
55,5,6,822
55,5,7,1021
55,5,8,1063
55,5,9,968
55,5,10,950
55,5,11,880
55,5,12,1116
55,5,13,998
55,5,14,858
55,5,15,876
55,5,16,1125
55,5,17,1062
55,5,18,1045
55,5,19,1114
55,5,20,1000
55,5,21,1004
55,5,22,1022
55,5,23,857
55,5,24,1080
55,5,25,1085
55,5,26,1072
55,5,27,1218
55,5,28,876
55,5,29,1017
55,5,30,1051
55,5,31,963
55,5,32,834
55,5,33,1201
55,5,34,1014
55,5,35,867
55,5,36,861
55,5,37,1025
55,5,38,926
55,5,39,958
55,5,40,1119
55,5,41,1012
55,5,42,986
55,5,43,911
55,5,44,1110
55,5,45,784
55,5,46,1094
55,5,47,1032
55,5,48,1166
55,5,49,848
55,5,50,902
55,5,51,1122
55,5,52,894
55,5,53,862
55,5,54,1035
55,5,55,1120
55,5,56,1114
55,5,57,1098
55,5,58,952
55,5,59,1098
55,5,60,1049
55,5,61,997
55,5,62,1049
55,5,63,1083
55,5,64,961
55,5,65,1008
55,5,66,1007
55,5,67,918
55,5,68,1074
55,5,69,766
55,5,70,1103
55,5,71,889
55,5,72,1146
55,5,73,1148
55,5,74,932
55,5,75,964
55,5,76,927
55,5,77,954
55,5,78,982
55,5,79,1185
55,5,80,968
55,5,81,1074
55,5,82,893
55,5,83,1026
55,5,84,916
55,5,85,1139
55,5,86,974
55,5,87,765
55,5,88,1044
55,5,89,1068
55,5,90,892
55,5,91,868
55,5,92,967
55,5,93,903
55,5,94,931
55,5,95,842
55,5,96,1042
55,5,97,1036
55,5,98,864
55,5,99,1107
55,5,100,1200
64,5,1,720
64,5,2,1095
64,5,3,942
64,5,4,963
64,5,5,1046
64,5,6,822
64,5,7,1021
64,5,8,1063
64,5,9,968
64,5,10,950
64,5,11,880
64,5,12,1116
64,5,13,998
64,5,14,858
64,5,15,876
64,5,16,1125
64,5,17,1062
64,5,18,1045
64,5,19,1114
64,5,20,1000
64,5,21,1004
64,5,22,1022
64,5,23,857
64,5,24,1080
64,5,25,1085
64,5,26,1072
64,5,27,1218
64,5,28,876
64,5,29,1017
64,5,30,1051
64,5,31,963
64,5,32,834
64,5,33,1201
64,5,34,1014
64,5,35,867
64,5,36,861
64,5,37,1025
64,5,38,926
64,5,39,958
64,5,40,1119
64,5,41,1012
64,5,42,986
64,5,43,911
64,5,44,1110
64,5,45,784
64,5,46,1094
64,5,47,1032
64,5,48,1166
64,5,49,848
64,5,50,902
64,5,51,1122
64,5,52,894
64,5,53,862
64,5,54,1035
64,5,55,1120
64,5,56,1114
64,5,57,1098
64,5,58,952
64,5,59,1098
64,5,60,1049
64,5,61,997
64,5,62,1049
64,5,63,1083
64,5,64,961
64,5,65,1008
64,5,66,1007
64,5,67,918
64,5,68,1074
64,5,69,766
64,5,70,1103
64,5,71,889
64,5,72,1146
64,5,73,1148
64,5,74,932
64,5,75,964
64,5,76,927
64,5,77,954
64,5,78,982
64,5,79,1185
64,5,80,968
64,5,81,1074
64,5,82,893
64,5,83,1026
64,5,84,916
64,5,85,1139
64,5,86,974
64,5,87,765
64,5,88,1044
64,5,89,1068
64,5,90,892
64,5,91,868
64,5,92,967
64,5,93,903
64,5,94,931
64,5,95,842
64,5,96,1042
64,5,97,1036
64,5,98,864
64,5,99,1107
64,5,100,1200
40,6,1,1440
40,6,2,2189
40,6,3,1884
40,6,4,1926
40,6,5,2092
40,6,6,1644
40,6,7,2043
40,6,8,2125
40,6,9,1935
40,6,10,1899
40,6,11,1760
40,6,12,2231
40,6,13,1997
40,6,14,1716
40,6,15,1753
40,6,16,2249
40,6,17,2123
40,6,18,2090
40,6,19,2229
40,6,20,1999
40,6,21,2009
40,6,22,2044
40,6,23,1713
40,6,24,2160
40,6,25,2170
40,6,26,2145
40,6,27,2436
40,6,28,1752
40,6,29,2033
40,6,30,2102
40,6,31,1927
40,6,32,1668
40,6,33,2402
40,6,34,2028
40,6,35,1733
40,6,36,1722
40,6,37,2050
40,6,38,1852
40,6,39,1916
40,6,40,2238
40,6,41,2024
40,6,42,1972
40,6,43,1821
40,6,44,2219
40,6,45,1568
40,6,46,2188
40,6,47,2063
40,6,48,2333
40,6,49,1696
40,6,50,1804
40,6,51,2244
40,6,52,1789
40,6,53,1723
40,6,54,2070
40,6,55,2240
40,6,56,2228
40,6,57,2196
40,6,58,1904
40,6,59,2196
40,6,60,2099
40,6,61,1994
40,6,62,2098
40,6,63,2167
40,6,64,1923
40,6,65,2017
40,6,66,2014
40,6,67,1837
40,6,68,2147
40,6,69,1532
40,6,70,2206
40,6,71,1778
40,6,72,2293
40,6,73,2297
40,6,74,1864
40,6,75,1927
40,6,76,1855
40,6,77,1907
40,6,78,1963
40,6,79,2370
40,6,80,1935
40,6,81,2149
40,6,82,1786
40,6,83,2051
40,6,84,1832
40,6,85,2279
40,6,86,1948
40,6,87,1531
40,6,88,2089
40,6,89,2136
40,6,90,1784
40,6,91,1736
40,6,92,1935
40,6,93,1806
40,6,94,1862
40,6,95,1685
40,6,96,2084
40,6,97,2071
40,6,98,1728
40,6,99,2215
40,6,100,2399
41,6,1,720
41,6,2,1095
41,6,3,942
41,6,4,963
41,6,5,1046
41,6,6,822
41,6,7,1021
41,6,8,1063
41,6,9,968
41,6,10,950
41,6,11,880
41,6,12,1116
41,6,13,998
41,6,14,858
41,6,15,876
41,6,16,1125
41,6,17,1062
41,6,18,1045
41,6,19,1114
41,6,20,1000
41,6,21,1004
41,6,22,1022
41,6,23,857
41,6,24,1080
41,6,25,1085
41,6,26,1072
41,6,27,1218
41,6,28,876
41,6,29,1017
41,6,30,1051
41,6,31,963
41,6,32,834
41,6,33,1201
41,6,34,1014
41,6,35,867
41,6,36,861
41,6,37,1025
41,6,38,926
41,6,39,958
41,6,40,1119
41,6,41,1012
41,6,42,986
41,6,43,911
41,6,44,1110
41,6,45,784
41,6,46,1094
41,6,47,1032
41,6,48,1166
41,6,49,848
41,6,50,902
41,6,51,1122
41,6,52,894
41,6,53,862
41,6,54,1035
41,6,55,1120
41,6,56,1114
41,6,57,1098
41,6,58,952
41,6,59,1098
41,6,60,1049
41,6,61,997
41,6,62,1049
41,6,63,1083
41,6,64,961
41,6,65,1008
41,6,66,1007
41,6,67,918
41,6,68,1074
41,6,69,766
41,6,70,1103
41,6,71,889
41,6,72,1146
41,6,73,1148
41,6,74,932
41,6,75,964
41,6,76,927
41,6,77,954
41,6,78,982
41,6,79,1185
41,6,80,968
41,6,81,1074
41,6,82,893
41,6,83,1026
41,6,84,916
41,6,85,1139
41,6,86,974
41,6,87,765
41,6,88,1044
41,6,89,1068
41,6,90,892
41,6,91,868
41,6,92,967
41,6,93,903
41,6,94,931
41,6,95,842
41,6,96,1042
41,6,97,1036
41,6,98,864
41,6,99,1107
41,6,100,1200
42,6,1,3601
42,6,2,5473
42,6,3,4709
42,6,4,4815
42,6,5,5230
42,6,6,4111
42,6,7,5107
42,6,8,5313
42,6,9,4839
42,6,10,4748
42,6,11,4401
42,6,12,5579
42,6,13,4992
42,6,14,4290
42,6,15,4382
42,6,16,5623
42,6,17,5308
42,6,18,5226
42,6,19,5572
42,6,20,4999
42,6,21,5022
42,6,22,5110
42,6,23,4283
42,6,24,5399
42,6,25,5425
42,6,26,5362
42,6,27,6091
42,6,28,4380
42,6,29,5083
42,6,30,5254
42,6,31,4816
42,6,32,4171
42,6,33,6004
42,6,34,5070
42,6,35,4333
42,6,36,4305
42,6,37,5125
42,6,38,4631
42,6,39,4789
42,6,40,5596
42,6,41,5059
42,6,42,4930
42,6,43,4553
42,6,44,5549
42,6,45,3921
42,6,46,5470
42,6,47,5158
42,6,48,5832
42,6,49,4240
42,6,50,4511
42,6,51,5609
42,6,52,4472
42,6,53,4309
42,6,54,5176
42,6,55,5601
42,6,56,5569
42,6,57,5489
